    1000
 0.00982  0.00979 -0.00560
-0.57385  0.45994 -0.19763
-0.57967  0.45201 -0.18915
-0.58534  0.44392 -0.18069
-0.59086  0.43569 -0.17224
-0.59623  0.42731 -0.16381
-0.60144  0.41880 -0.15541
-0.60649  0.41015 -0.14703
-0.61139  0.40137 -0.13868
-0.61612  0.39246 -0.13037
-0.62068  0.38344 -0.12210
-0.62508  0.37430 -0.11388
-0.62931  0.36505 -0.10570
-0.63336  0.35569 -0.09757
-0.63725  0.34624 -0.08950
-0.64096  0.33669 -0.08149
-0.64450  0.32706 -0.07354
-0.64787  0.31735 -0.06566
-0.65106  0.30755 -0.05784
-0.65407  0.29769 -0.05011
-0.65692  0.28776 -0.04244
-0.65959  0.27777 -0.03486
-0.66209  0.26772 -0.02736
-0.66441  0.25763 -0.01995
-0.66657  0.24749 -0.01262
-0.66856  0.23731 -0.00538
-0.67038  0.22710  0.00177
-0.67204  0.21686  0.00882
-0.67354  0.20659  0.01578
-0.67489  0.19631  0.02264
-0.67607  0.18601  0.02940
-0.67711  0.17570  0.03606
-0.67800  0.16538  0.04263
-0.67875  0.15506  0.04909
-0.67935  0.14474  0.05545
-0.67982  0.13442  0.06171
-0.68017  0.12411  0.06787
-0.68038  0.11381  0.07393
-0.68048  0.10352  0.07988
-0.68046  0.09325  0.08574
-0.68033  0.08299  0.09150
-0.68010  0.07275  0.09716
-0.67977  0.06254  0.10272
-0.67935  0.05234  0.10818
-0.67884  0.04217  0.11355
-0.67826  0.03202  0.11883
-0.67760  0.02189  0.12402
-0.67687  0.01179  0.12912
-0.67608  0.00172  0.13413
-0.67523 -0.00833  0.13906
-0.67434 -0.01836  0.14390
-0.67341 -0.02837  0.14867
-0.67244 -0.03835  0.15336
-0.67144 -0.04831  0.15798
-0.67042 -0.05825  0.16252
-0.66939 -0.06817  0.16700
-0.66834 -0.07807  0.17141
-0.66729 -0.08795  0.17576
-0.66625 -0.09783  0.18004
-0.66521 -0.10768  0.18428
-0.66418 -0.11753  0.18845
-0.66318 -0.12737  0.19258
-0.66220 -0.13719  0.19666
-0.66125 -0.14702  0.20069
-0.66034 -0.15683  0.20469
-0.65947 -0.16665  0.20864
-0.65864 -0.17646  0.21256
-0.65787 -0.18627  0.21644
-0.65714 -0.19609  0.22029
-0.65648 -0.20590  0.22411
-0.65587 -0.21572  0.22791
-0.65534 -0.22555  0.23168
-0.65487 -0.23537  0.23543
-0.65447 -0.24521  0.23915
-0.65414 -0.25504  0.24286
-0.65389 -0.26488  0.24655
-0.65371 -0.27472  0.25022
-0.65362 -0.28457  0.25388
-0.65360 -0.29441  0.25752
-0.65366 -0.30426  0.26115
-0.65380 -0.31410  0.26477
-0.65403 -0.32393  0.26837
-0.65433 -0.33376  0.27196
-0.65471 -0.34357  0.27553
-0.65517 -0.35337  0.27909
-0.65571 -0.36314  0.28264
-0.65632 -0.37289  0.28617
-0.65700 -0.38261  0.28968
-0.65776 -0.39229  0.29317
-0.65857 -0.40193  0.29664
-0.65945 -0.41152  0.30009
-0.66039 -0.42105  0.30352
-0.66138 -0.43051  0.30691
-0.66242 -0.43990  0.31028
-0.66351 -0.44921  0.31361
-0.66463 -0.45843  0.31691
-0.66578 -0.46755  0.32016
-0.66697 -0.47656  0.32337
-0.66816 -0.48545  0.32654
-0.66938 -0.49421  0.32965
-0.67059 -0.50282  0.33270
-0.67180 -0.51128  0.33569
-0.67300 -0.51958  0.33862
-0.67418 -0.52770  0.34147
-0.67533 -0.53563  0.34425
-0.67644 -0.54336  0.34694
-0.67750 -0.55087  0.34955
-0.67850 -0.55816  0.35206
-0.67944 -0.56521  0.35448
-0.68029 -0.57201  0.35678
-0.68105 -0.57854  0.35898
-0.68172 -0.58479  0.36106
-0.68226 -0.59076  0.36301
-0.68269 -0.59642  0.36483
-0.68298 -0.60176  0.36652
-0.68312 -0.60677  0.36806
-0.68310 -0.61144  0.36945
-0.68290 -0.61575  0.37068
-0.68253 -0.61970  0.37176
-0.68195 -0.62327  0.37266
-0.68117 -0.62645  0.37338
-0.68016 -0.62922  0.37393
-0.67892 -0.63159  0.37428
-0.67743 -0.63353  0.37444
-0.67569 -0.63504  0.37440
-0.67367 -0.63611  0.37415
-0.67137 -0.63673  0.37369
-0.66877 -0.63688  0.37301
-0.66587 -0.63657  0.37210
-0.66265 -0.63579  0.37097
-0.65910 -0.63452  0.36961
-0.65521 -0.63276  0.36800
-0.65097 -0.63051  0.36616
-0.64637 -0.62777  0.36406
-0.64140 -0.62451  0.36172
-0.63605 -0.62075  0.35912
-0.63032 -0.61649  0.35627
-0.62419 -0.61170  0.35316
-0.61765 -0.60641  0.34978
-0.61071 -0.60060  0.34614
-0.60336 -0.59428  0.34223
-0.59558 -0.58744  0.33806
-0.58738 -0.58009  0.33362
-0.57875 -0.57223  0.32890
-0.56969 -0.56385  0.32392
-0.56019 -0.55498  0.31867
-0.55026 -0.54560  0.31316
-0.53989 -0.53573  0.30737
-0.52909 -0.52536  0.30133
-0.51786 -0.51451  0.29502
-0.50619 -0.50319  0.28845
-0.49409 -0.49139  0.28162
-0.48157 -0.47913  0.27454
-0.46862 -0.46642  0.26720
-0.45527 -0.45326  0.25963
-0.44150 -0.43968  0.25181
-0.42733 -0.42566  0.24376
-0.41277 -0.41124  0.23548
-0.39783 -0.39642  0.22697
-0.38251 -0.38121  0.21825
-0.36683 -0.36562  0.20931
-0.35080 -0.34968  0.20017
-0.33444 -0.33339  0.19084
-0.31774 -0.31677  0.18132
-0.30074 -0.29983  0.17162
-0.28344 -0.28259  0.16175
-0.26586 -0.26507  0.15172
-0.24801 -0.24728  0.14154
-0.22992 -0.22924  0.13121
-0.21159 -0.21097  0.12076
-0.19305 -0.19249  0.11017
-0.17431 -0.17381  0.09948
-0.15540 -0.15495  0.08869
-0.13632 -0.13593  0.07780
-0.11711 -0.11677  0.06684
-0.09778 -0.09749  0.05580
-0.07834 -0.07812  0.04471
-0.05883 -0.05866  0.03357
-0.03925 -0.03914  0.02240
-0.01964 -0.01958  0.01121
-0.00982 -0.00979  0.00560
