    1000
-0.28285  0.64906  0.02654
-0.29267  0.64599  0.03418
-0.30236  0.64286  0.04184
-0.31191  0.63967  0.04953
-0.32132  0.63643  0.05723
-0.33059  0.63313  0.06495
-0.33973  0.62976  0.07269
-0.34872  0.62634  0.08045
-0.35758  0.62286  0.08822
-0.36631  0.61932  0.09601
-0.37489  0.61571  0.10382
-0.38333  0.61205  0.11164
-0.39164  0.60832  0.11947
-0.39981  0.60453  0.12731
-0.40784  0.60067  0.13517
-0.41573  0.59674  0.14303
-0.42349  0.59275  0.15091
-0.43111  0.58869  0.15879
-0.43859  0.58456  0.16669
-0.44594  0.58036  0.17459
-0.45315  0.57609  0.18250
-0.46023  0.57174  0.19042
-0.46717  0.56733  0.19835
-0.47398  0.56283  0.20627
-0.48065  0.55826  0.21421
-0.48719  0.55361  0.22214
-0.49359  0.54889  0.23008
-0.49986  0.54408  0.23802
-0.50600  0.53919  0.24597
-0.51200  0.53422  0.25391
-0.51787  0.52916  0.26185
-0.52361  0.52401  0.26978
-0.52921  0.51878  0.27772
-0.53468  0.51346  0.28565
-0.54002  0.50805  0.29357
-0.54523  0.50255  0.30149
-0.55030  0.49696  0.30940
-0.55524  0.49127  0.31729
-0.56005  0.48549  0.32518
-0.56472  0.47961  0.33306
-0.56926  0.47364  0.34092
-0.57366  0.46757  0.34876
-0.57793  0.46140  0.35659
-0.58207  0.45513  0.36439
-0.58607  0.44876  0.37218
-0.58993  0.44229  0.37994
-0.59366  0.43571  0.38767
-0.59725  0.42904  0.39538
-0.60070  0.42226  0.40306
-0.60401  0.41539  0.41071
-0.60719  0.40841  0.41833
-0.61023  0.40132  0.42590
-0.61312  0.39414  0.43344
-0.61587  0.38685  0.44094
-0.61849  0.37946  0.44840
-0.62096  0.37197  0.45581
-0.62328  0.36438  0.46317
-0.62547  0.35669  0.47048
-0.62751  0.34890  0.47773
-0.62940  0.34101  0.48493
-0.63115  0.33303  0.49208
-0.63275  0.32495  0.49915
-0.63421  0.31678  0.50617
-0.63551  0.30851  0.51312
-0.63667  0.30016  0.51999
-0.63768  0.29171  0.52680
-0.63854  0.28318  0.53353
-0.63925  0.27457  0.54018
-0.63982  0.26587  0.54674
-0.64023  0.25710  0.55323
-0.64049  0.24825  0.55963
-0.64060  0.23932  0.56593
-0.64056  0.23033  0.57215
-0.64037  0.22127  0.57827
-0.64003  0.21214  0.58429
-0.63954  0.20295  0.59021
-0.63890  0.19371  0.59603
-0.63811  0.18441  0.60174
-0.63717  0.17506  0.60735
-0.63609  0.16566  0.61284
-0.63485  0.15623  0.61823
-0.63347  0.14675  0.62349
-0.63194  0.13724  0.62864
-0.63027  0.12770  0.63368
-0.62846  0.11814  0.63859
-0.62650  0.10856  0.64337
-0.62440  0.09896  0.64804
-0.62216  0.08935  0.65258
-0.61978  0.07973  0.65699
-0.61726  0.07011  0.66127
-0.61461  0.06049  0.66542
-0.61183  0.05088  0.66944
-0.60891  0.04128  0.67333
-0.60587  0.03170  0.67709
-0.60270  0.02214  0.68071
-0.59941  0.01260  0.68420
-0.59599  0.00310  0.68756
-0.59246 -0.00637  0.69078
-0.58880 -0.01579  0.69386
-0.58504 -0.02517  0.69682
-0.58116 -0.03450  0.69963
-0.57717 -0.04378  0.70232
-0.57308 -0.05299  0.70487
-0.56889 -0.06214  0.70728
-0.56459 -0.07123  0.70957
-0.56020 -0.08023  0.71172
-0.55572 -0.08917  0.71375
-0.55115 -0.09802  0.71564
-0.54649 -0.10678  0.71741
-0.54175 -0.11546  0.71906
-0.53692 -0.12404  0.72058
-0.53203 -0.13253  0.72198
-0.52706 -0.14091  0.72325
-0.52202 -0.14920  0.72442
-0.51692 -0.15737  0.72546
-0.51175 -0.16543  0.72639
-0.50653 -0.17338  0.72722
-0.50125 -0.18122  0.72793
-0.49592 -0.18893  0.72854
-0.49054 -0.19653  0.72905
-0.48512 -0.20400  0.72945
-0.47966 -0.21134  0.72976
-0.47416 -0.21856  0.72998
-0.46863 -0.22564  0.73011
-0.46307 -0.23260  0.73015
-0.45748 -0.23942  0.73011
-0.45187 -0.24611  0.72998
-0.44623 -0.25266  0.72978
-0.44059 -0.25908  0.72951
-0.43492 -0.26536  0.72917
-0.42925 -0.27151  0.72876
-0.42357 -0.27752  0.72829
-0.41788 -0.28339  0.72776
-0.41219 -0.28912  0.72718
-0.40650 -0.29472  0.72654
-0.40082 -0.30018  0.72586
-0.39514 -0.30550  0.72513
-0.38947 -0.31070  0.72436
-0.38381 -0.31575  0.72355
-0.37816 -0.32068  0.72271
-0.37253 -0.32547  0.72184
-0.36692 -0.33014  0.72094
-0.36132 -0.33468  0.72002
-0.35574 -0.33909  0.71908
-0.35019 -0.34338  0.71812
-0.34466 -0.34754  0.71715
-0.33916 -0.35159  0.71617
-0.33368 -0.35552  0.71518
-0.32823 -0.35934  0.71418
-0.32281 -0.36305  0.71319
-0.31742 -0.36665  0.71219
-0.31206 -0.37015  0.71120
-0.30673 -0.37354  0.71022
-0.30143 -0.37684  0.70924
-0.29617 -0.38004  0.70828
-0.29093 -0.38315  0.70732
-0.28573 -0.38617  0.70639
-0.28057 -0.38910  0.70547
-0.27543 -0.39196  0.70457
-0.27033 -0.39474  0.70369
-0.26526 -0.39745  0.70283
-0.26022 -0.40009  0.70199
-0.25522 -0.40266  0.70118
-0.25024 -0.40517  0.70039
-0.24530 -0.40763  0.69963
-0.24038 -0.41003  0.69890
-0.23550 -0.41238  0.69820
-0.23064 -0.41469  0.69752
-0.22581 -0.41696  0.69688
-0.22100 -0.41920  0.69626
-0.21622 -0.42140  0.69567
-0.21146 -0.42357  0.69511
-0.20672 -0.42572  0.69457
-0.20200 -0.42784  0.69407
-0.19730 -0.42995  0.69359
-0.19262 -0.43205  0.69314
-0.18795 -0.43414  0.69271
-0.18330 -0.43623  0.69231
-0.17865 -0.43831  0.69193
-0.17402 -0.44040  0.69158
-0.16940 -0.44249  0.69124
-0.16478 -0.44459  0.69092
-0.16017 -0.44671  0.69063
-0.15555 -0.44884  0.69034
-0.15094 -0.45099  0.69007
-0.14633 -0.45316  0.68981
-0.14172 -0.45536  0.68956
-0.13710 -0.45759  0.68932
-0.13247 -0.45984  0.68908
-0.12783 -0.46214  0.68884
-0.12318 -0.46446  0.68860
-0.11852 -0.46683  0.68836
-0.11384 -0.46923  0.68812
-0.10914 -0.47168  0.68786
-0.10443 -0.47417  0.68759
-0.09970 -0.47671  0.68730
-0.09494 -0.47929  0.68700
-0.09016 -0.48192  0.68668
-0.08535 -0.48461  0.68633
-0.08051 -0.48734  0.68595
-0.07565 -0.49013  0.68554
-0.07075 -0.49297  0.68510
-0.06582 -0.49586  0.68462
-0.06085 -0.49880  0.68410
-0.05586 -0.50180  0.68353
-0.05082 -0.50485  0.68291
-0.04575 -0.50796  0.68225
-0.04063 -0.51112  0.68153
-0.03548 -0.51433  0.68075
-0.03028 -0.51760  0.67990
-0.02505 -0.52091  0.67900
-0.01977 -0.52428  0.67802
-0.01445 -0.52770  0.67697
-0.00908 -0.53116  0.67585
-0.00367 -0.53468  0.67465
 0.00179 -0.53823  0.67337
 0.00729 -0.54183  0.67201
 0.01284 -0.54548  0.67056
 0.01843 -0.54916  0.66901
 0.02407 -0.55288  0.66738
 0.02975 -0.55664  0.66565
 0.03548 -0.56042  0.66382
 0.04126 -0.56424  0.66189
 0.04707 -0.56809  0.65986
 0.05294 -0.57196  0.65773
 0.05884 -0.57586  0.65548
 0.06479 -0.57977  0.65313
 0.07078 -0.58370  0.65066
 0.07681 -0.58764  0.64809
 0.08288 -0.59160  0.64539
 0.08899 -0.59556  0.64259
 0.09513 -0.59952  0.63966
 0.10131 -0.60348  0.63662
 0.10753 -0.60744  0.63345
 0.11378 -0.61140  0.63017
 0.12006 -0.61534  0.62676
 0.12636 -0.61927  0.62324
 0.13270 -0.62318  0.61959
 0.13906 -0.62707  0.61581
 0.14545 -0.63093  0.61192
 0.15186 -0.63477  0.60790
 0.15828 -0.63857  0.60376
 0.16473 -0.64234  0.59950
 0.17119 -0.64607  0.59512
 0.17766 -0.64975  0.59062
 0.18415 -0.65339  0.58600
 0.19064 -0.65698  0.58126
 0.19714 -0.66051  0.57641
 0.20364 -0.66399  0.57144
 0.21014 -0.66741  0.56635
 0.21665 -0.67077  0.56116
 0.22315 -0.67406  0.55585
 0.22964 -0.67728  0.55044
 0.23612 -0.68042  0.54492
 0.24259 -0.68350  0.53929
 0.24905 -0.68649  0.53357
 0.25550 -0.68940  0.52775
 0.26192 -0.69223  0.52183
 0.26832 -0.69497  0.51582
 0.27470 -0.69763  0.50972
 0.28105 -0.70019  0.50353
 0.28738 -0.70267  0.49726
 0.29367 -0.70504  0.49091
 0.29994 -0.70732  0.48448
 0.30616 -0.70950  0.47798
 0.31235 -0.71159  0.47141
 0.31850 -0.71357  0.46478
 0.32461 -0.71544  0.45808
 0.33067 -0.71722  0.45132
 0.33669 -0.71889  0.44451
 0.34267 -0.72045  0.43765
 0.34859 -0.72191  0.43074
 0.35446 -0.72326  0.42379
 0.36028 -0.72450  0.41680
 0.36605 -0.72563  0.40978
 0.37176 -0.72666  0.40272
 0.37742 -0.72758  0.39564
 0.38302 -0.72839  0.38853
 0.38856 -0.72909  0.38141
 0.39404 -0.72968  0.37427
 0.39946 -0.73017  0.36711
 0.40482 -0.73055  0.35995
 0.41011 -0.73083  0.35279
 0.41535 -0.73100  0.34562
 0.42052 -0.73107  0.33846
 0.42562 -0.73103  0.33131
 0.43067 -0.73090  0.32416
 0.43565 -0.73066  0.31703
 0.44056 -0.73033  0.30992
 0.44541 -0.72989  0.30283
 0.45020 -0.72937  0.29576
 0.45492 -0.72874  0.28871
 0.45958 -0.72803  0.28170
 0.46417 -0.72723  0.27471
 0.46870 -0.72633  0.26776
 0.47317 -0.72536  0.26085
 0.47758 -0.72429  0.25397
 0.48193 -0.72315  0.24714
 0.48621 -0.72192  0.24035
 0.49044 -0.72062  0.23360
 0.49461 -0.71924  0.22691
 0.49872 -0.71779  0.22025
 0.50277 -0.71627  0.21365
 0.50677 -0.71467  0.20710
 0.51072 -0.71302  0.20061
 0.51461 -0.71129  0.19416
 0.51845 -0.70951  0.18777
 0.52224 -0.70766  0.18143
 0.52598 -0.70576  0.17515
 0.52968 -0.70380  0.16892
 0.53332 -0.70179  0.16275
 0.53693 -0.69973  0.15664
 0.54049 -0.69762  0.15057
 0.54400 -0.69547  0.14457
 0.54748 -0.69327  0.13861
 0.55092 -0.69102  0.13271
 0.55432 -0.68874  0.12687
 0.55768 -0.68642  0.12107
 0.56101 -0.68407  0.11533
 0.56431 -0.68167  0.10963
 0.56757 -0.67925  0.10399
 0.57081 -0.67680  0.09839
 0.57401 -0.67431  0.09283
 0.57719 -0.67180  0.08732
 0.58034 -0.66926  0.08185
 0.58346 -0.66670  0.07642
 0.58657 -0.66411  0.07103
 0.58964 -0.66150  0.06567
 0.59270 -0.65887  0.06035
 0.59574 -0.65622  0.05505
 0.59875 -0.65355  0.04979
 0.60175 -0.65087  0.04455
 0.60472 -0.64816  0.03933
 0.60768 -0.64544  0.03413
 0.61063 -0.64270  0.02896
 0.61356 -0.63995  0.02379
 0.61647 -0.63718  0.01864
 0.61936 -0.63439  0.01350
 0.62224 -0.63159  0.00837
 0.62511 -0.62878  0.00324
 0.62796 -0.62595 -0.00189
 0.63080 -0.62310 -0.00702
 0.63362 -0.62024 -0.01215
 0.63642 -0.61737 -0.01729
 0.63921 -0.61448 -0.02244
 0.64199 -0.61157 -0.02761
 0.64475 -0.60864 -0.03279
 0.64750 -0.60570 -0.03799
 0.65022 -0.60275 -0.04321
 0.65293 -0.59977 -0.04845
 0.65562 -0.59677 -0.05372
 0.65830 -0.59375 -0.05902
 0.66095 -0.59071 -0.06435
 0.66358 -0.58765 -0.06971
 0.66618 -0.58457 -0.07511
 0.66877 -0.58146 -0.08054
 0.67133 -0.57832 -0.08602
 0.67386 -0.57516 -0.09154
 0.67636 -0.57197 -0.09710
 0.67884 -0.56875 -0.10270
 0.68128 -0.56550 -0.10836
 0.68369 -0.56222 -0.11406
 0.68607 -0.55890 -0.11981
 0.68841 -0.55555 -0.12561
 0.69071 -0.55216 -0.13146
 0.69297 -0.54873 -0.13737
 0.69518 -0.54526 -0.14333
 0.69736 -0.54176 -0.14935
 0.69948 -0.53821 -0.15542
 0.70156 -0.53461 -0.16154
 0.70358 -0.53097 -0.16772
 0.70556 -0.52729 -0.17395
 0.70747 -0.52355 -0.18024
 0.70933 -0.51977 -0.18659
 0.71113 -0.51593 -0.19299
 0.71286 -0.51205 -0.19944
 0.71453 -0.50810 -0.20594
 0.71614 -0.50411 -0.21250
 0.71767 -0.50006 -0.21911
 0.71913 -0.49595 -0.22577
 0.72052 -0.49178 -0.23247
 0.72183 -0.48756 -0.23922
 0.72306 -0.48327 -0.24602
 0.72422 -0.47893 -0.25286
 0.72529 -0.47452 -0.25974
 0.72627 -0.47005 -0.26666
 0.72717 -0.46552 -0.27361
 0.72798 -0.46092 -0.28060
 0.72869 -0.45627 -0.28762
 0.72932 -0.45154 -0.29467
 0.72985 -0.44676 -0.30174
 0.73029 -0.44190 -0.30884
 0.73062 -0.43699 -0.31596
 0.73086 -0.43201 -0.32309
 0.73100 -0.42696 -0.33023
 0.73103 -0.42185 -0.33739
 0.73096 -0.41668 -0.34455
 0.73079 -0.41144 -0.35172
 0.73052 -0.40614 -0.35888
 0.73013 -0.40078 -0.36604
 0.72964 -0.39536 -0.37319
 0.72905 -0.38987 -0.38033
 0.72834 -0.38433 -0.38746
 0.72753 -0.37873 -0.39456
 0.72661 -0.37307 -0.40164
 0.72558 -0.36735 -0.40869
 0.72444 -0.36158 -0.41571
 0.72319 -0.35576 -0.42270
 0.72184 -0.34988 -0.42965
 0.72038 -0.34396 -0.43655
 0.71881 -0.33798 -0.44341
 0.71714 -0.33196 -0.45021
 0.71536 -0.32589 -0.45696
 0.71348 -0.31978 -0.46365
 0.71149 -0.31363 -0.47028
 0.70941 -0.30744 -0.47684
 0.70722 -0.30121 -0.48334
 0.70494 -0.29495 -0.48976
 0.70255 -0.28865 -0.49610
 0.70008 -0.28233 -0.50236
 0.69751 -0.27598 -0.50854
 0.69485 -0.26960 -0.51464
 0.69211 -0.26319 -0.52064
 0.68928 -0.25677 -0.52655
 0.68636 -0.25033 -0.53236
 0.68337 -0.24387 -0.53808
 0.68029 -0.23740 -0.54370
 0.67714 -0.23092 -0.54921
 0.67392 -0.22443 -0.55461
 0.67063 -0.21794 -0.55991
 0.66728 -0.21144 -0.56510
 0.66386 -0.20494 -0.57018
 0.66038 -0.19844 -0.57514
 0.65685 -0.19194 -0.57999
 0.65326 -0.18546 -0.58472
 0.64963 -0.17898 -0.58934
 0.64595 -0.17251 -0.59383
 0.64222 -0.16606 -0.59821
 0.63846 -0.15962 -0.60246
 0.63466 -0.15320 -0.60660
 0.63084 -0.14679 -0.61061
 0.62698 -0.14042 -0.61450
 0.62310 -0.13406 -0.61827
 0.61920 -0.12773 -0.62191
 0.61528 -0.12143 -0.62544
 0.61135 -0.11516 -0.62884
 0.60740 -0.10892 -0.63213
 0.60346 -0.10271 -0.63529
 0.59950 -0.09654 -0.63834
 0.59555 -0.09040 -0.64126
 0.59161 -0.08430 -0.64407
 0.58767 -0.07824 -0.64677
 0.58374 -0.07222 -0.64935
 0.57983 -0.06624 -0.65182
 0.57593 -0.06030 -0.65418
 0.57205 -0.05440 -0.65642
 0.56820 -0.04855 -0.65857
 0.56437 -0.04274 -0.66061
 0.56057 -0.03697 -0.66254
 0.55680 -0.03125 -0.66438
 0.55307 -0.02557 -0.66612
 0.54937 -0.01994 -0.66777
 0.54570 -0.01436 -0.66932
 0.54208 -0.00882 -0.67078
 0.53850 -0.00332 -0.67216
 0.53497  0.00213 -0.67346
 0.53148  0.00753 -0.67467
 0.52804  0.01289 -0.67581
 0.52465  0.01821 -0.67687
 0.52130  0.02348 -0.67787
 0.51801  0.02871 -0.67879
 0.51477  0.03390 -0.67965
 0.51158  0.03905 -0.68045
 0.50845  0.04416 -0.68119
 0.50537  0.04923 -0.68188
 0.50234  0.05426 -0.68252
 0.49937  0.05926 -0.68311
 0.49645  0.06422 -0.68366
 0.49359  0.06915 -0.68416
 0.49077  0.07404 -0.68463
 0.48801  0.07891 -0.68507
 0.48531  0.08374 -0.68547
 0.48265  0.08855 -0.68585
 0.48005  0.09333 -0.68620
 0.47749  0.09809 -0.68653
 0.47498  0.10283 -0.68684
 0.47251  0.10755 -0.68714
 0.47009  0.11224 -0.68743
 0.46771  0.11693 -0.68771
 0.46537  0.12159 -0.68798
 0.46307  0.12625 -0.68825
 0.46081  0.13089 -0.68852
 0.45858  0.13552 -0.68879
 0.45638  0.14015 -0.68907
 0.45420  0.14477 -0.68935
 0.45205  0.14939 -0.68964
 0.44993  0.15401 -0.68995
 0.44782  0.15863 -0.69026
 0.44573  0.16325 -0.69060
 0.44365  0.16788 -0.69095
 0.44158  0.17251 -0.69132
 0.43952  0.17716 -0.69171
 0.43745  0.18181 -0.69212
 0.43539  0.18647 -0.69256
 0.43332  0.19115 -0.69302
 0.43124  0.19585 -0.69350
 0.42915  0.20056 -0.69401
 0.42704  0.20529 -0.69455
 0.42491  0.21005 -0.69512
 0.42276  0.21482 -0.69572
 0.42058  0.21962 -0.69634
 0.41836  0.22444 -0.69699
 0.41611  0.22929 -0.69767
 0.41381  0.23416 -0.69838
 0.41147  0.23907 -0.69912
 0.40908  0.24400 -0.69988
 0.40664  0.24896 -0.70067
 0.40414  0.25395 -0.70149
 0.40158  0.25897 -0.70233
 0.39895  0.26403 -0.70320
 0.39626  0.26912 -0.70409
 0.39349  0.27424 -0.70500
 0.39064  0.27939 -0.70593
 0.38771  0.28458 -0.70687
 0.38470  0.28979 -0.70784
 0.38160  0.29505 -0.70882
 0.37840  0.30033 -0.70981
 0.37512  0.30565 -0.71081
 0.37173  0.31100 -0.71182
 0.36824  0.31638 -0.71283
 0.36464  0.32179 -0.71385
 0.36094  0.32723 -0.71487
 0.35712  0.33269 -0.71588
 0.35319  0.33819 -0.71689
 0.34914  0.34371 -0.71789
 0.34498  0.34926 -0.71888
 0.34069  0.35483 -0.71985
 0.33628  0.36042 -0.72081
 0.33174  0.36604 -0.72175
 0.32707  0.37167 -0.72266
 0.32227  0.37732 -0.72354
 0.31735  0.38298 -0.72439
 0.31229  0.38866 -0.72521
 0.30709  0.39434 -0.72599
 0.30176  0.40004 -0.72673
 0.29630  0.40574 -0.72742
 0.29070  0.41144 -0.72806
 0.28496  0.41714 -0.72865
 0.27908  0.42284 -0.72918
 0.27307  0.42853 -0.72966
 0.26692  0.43422 -0.73007
 0.26063  0.43989 -0.73041
 0.25421  0.44555 -0.73068
 0.24765  0.45119 -0.73088
 0.24095  0.45681 -0.73100
 0.23412  0.46241 -0.73104
 0.22716  0.46798 -0.73099
 0.22007  0.47352 -0.73086
 0.21284  0.47902 -0.73063
 0.20549  0.48449 -0.73032
 0.19802  0.48991 -0.72990
 0.19042  0.49529 -0.72938
 0.18269  0.50062 -0.72876
 0.17485  0.50590 -0.72804
 0.16690  0.51113 -0.72720
 0.15883  0.51629 -0.72626
 0.15065  0.52139 -0.72520
 0.14236  0.52643 -0.72402
 0.13397  0.53140 -0.72273
 0.12548  0.53629 -0.72132
 0.11689  0.54111 -0.71978
 0.10821  0.54584 -0.71812
 0.09944  0.55049 -0.71633
 0.09059  0.55506 -0.71442
 0.08165  0.55953 -0.71237
 0.07264  0.56391 -0.71020
 0.06356  0.56820 -0.70790
 0.05441  0.57238 -0.70546
 0.04519  0.57646 -0.70289
 0.03592  0.58043 -0.70019
 0.02659  0.58430 -0.69735
 0.01721  0.58805 -0.69438
 0.00778  0.59169 -0.69127
-0.00168  0.59521 -0.68803
-0.01118  0.59861 -0.68466
-0.02071  0.60189 -0.68115
-0.03027  0.60504 -0.67750
-0.03984  0.60806 -0.67373
-0.04944  0.61096 -0.66982
-0.05904  0.61372 -0.66577
-0.06865  0.61635 -0.66160
-0.07826  0.61885 -0.65730
-0.08787  0.62121 -0.65287
-0.09748  0.62343 -0.64831
-0.10707  0.62550 -0.64363
-0.11664  0.62744 -0.63883
-0.12619  0.62924 -0.63390
-0.13572  0.63089 -0.62885
-0.14521  0.63239 -0.62368
-0.15468  0.63375 -0.61840
-0.16410  0.63496 -0.61300
-0.17348  0.63603 -0.60750
-0.18281  0.63694 -0.60188
-0.19210  0.63771 -0.59615
-0.20133  0.63832 -0.59032
-0.21050  0.63879 -0.58439
-0.21961  0.63911 -0.57836
-0.22865  0.63928 -0.57223
-0.23763  0.63929 -0.56600
-0.24654  0.63916 -0.55969
-0.25537  0.63887 -0.55328
-0.26412  0.63844 -0.54679
-0.27280  0.63786 -0.54022
-0.28139  0.63712 -0.53356
-0.28990  0.63624 -0.52683
-0.29832  0.63521 -0.52002
-0.30666  0.63403 -0.51314
-0.31490  0.63270 -0.50619
-0.32305  0.63123 -0.49918
-0.33111  0.62961 -0.49210
-0.33907  0.62784 -0.48496
-0.34694  0.62593 -0.47776
-0.35470  0.62387 -0.47051
-0.36237  0.62167 -0.46320
-0.36994  0.61932 -0.45584
-0.37740  0.61683 -0.44844
-0.38477  0.61420 -0.44099
-0.39203  0.61143 -0.43350
-0.39919  0.60852 -0.42596
-0.40625  0.60547 -0.41839
-0.41321  0.60228 -0.41079
-0.42006  0.59895 -0.40315
-0.42682  0.59549 -0.39548
-0.43347  0.59188 -0.38778
-0.44002  0.58814 -0.38005
-0.44646  0.58427 -0.37230
-0.45281  0.58026 -0.36453
-0.45906  0.57611 -0.35674
-0.46520  0.57183 -0.34892
-0.47125  0.56742 -0.34109
-0.47720  0.56287 -0.33325
-0.48306  0.55818 -0.32539
-0.48882  0.55337 -0.31752
-0.49448  0.54842 -0.30963
-0.50005  0.54334 -0.30174
-0.50553  0.53813 -0.29384
-0.51092  0.53278 -0.28594
-0.51622  0.52730 -0.27802
-0.52143  0.52169 -0.27011
-0.52655  0.51595 -0.26219
-0.53159  0.51008 -0.25426
-0.53654  0.50407 -0.24634
-0.54141  0.49793 -0.23842
-0.54620  0.49165 -0.23050
-0.55091  0.48525 -0.22258
-0.55554  0.47871 -0.21466
-0.56009  0.47203 -0.20675
-0.56457  0.46523 -0.19884
-0.56897  0.45828 -0.19093
-0.57329  0.45121 -0.18304
