    1000
 0.01400  0.01398 -0.00715
-0.43168 -0.25847  0.67381
-0.42692 -0.26388  0.67410
-0.42214 -0.26923  0.67435
-0.41735 -0.27449  0.67455
-0.41254 -0.27967  0.67472
-0.40773 -0.28477  0.67484
-0.40290 -0.28979  0.67493
-0.39807 -0.29472  0.67498
-0.39323 -0.29956  0.67501
-0.38838 -0.30432  0.67500
-0.38354 -0.30898  0.67498
-0.37870 -0.31356  0.67492
-0.37386 -0.31804  0.67485
-0.36902 -0.32244  0.67477
-0.36419 -0.32674  0.67466
-0.35936 -0.33095  0.67455
-0.35455 -0.33507  0.67443
-0.34974 -0.33911  0.67430
-0.34495 -0.34305  0.67417
-0.34017 -0.34691  0.67404
-0.33540 -0.35068  0.67391
-0.33065 -0.35436  0.67378
-0.32592 -0.35797  0.67366
-0.32120 -0.36150  0.67354
-0.31650 -0.36495  0.67344
-0.31181 -0.36832  0.67335
-0.30714 -0.37163  0.67327
-0.30249 -0.37487  0.67321
-0.29786 -0.37805  0.67316
-0.29325 -0.38117  0.67313
-0.28865 -0.38423  0.67311
-0.28407 -0.38725  0.67311
-0.27950 -0.39022  0.67313
-0.27494 -0.39315  0.67317
-0.27040 -0.39605  0.67322
-0.26587 -0.39891  0.67329
-0.26135 -0.40176  0.67338
-0.25684 -0.40459  0.67347
-0.25233 -0.40740  0.67358
-0.24782 -0.41021  0.67370
-0.24332 -0.41302  0.67383
-0.23881 -0.41584  0.67395
-0.23430 -0.41867  0.67408
-0.22978 -0.42152  0.67421
-0.22526 -0.42439  0.67433
-0.22072 -0.42729  0.67444
-0.21616 -0.43023  0.67453
-0.21159 -0.43321  0.67461
-0.20699 -0.43624  0.67466
-0.20236 -0.43931  0.67468
-0.19771 -0.44245  0.67466
-0.19303 -0.44564  0.67461
-0.18831 -0.44890  0.67450
-0.18355 -0.45223  0.67435
-0.17875 -0.45563  0.67414
-0.17391 -0.45910  0.67386
-0.16902 -0.46265  0.67351
-0.16408 -0.46628  0.67308
-0.15908 -0.46999  0.67257
-0.15404 -0.47378  0.67197
-0.14893 -0.47765  0.67127
-0.14377 -0.48161  0.67048
-0.13854 -0.48564  0.66957
-0.13325 -0.48975  0.66856
-0.12790 -0.49394  0.66742
-0.12249 -0.49820  0.66617
-0.11701 -0.50254  0.66478
-0.11146 -0.50694  0.66327
-0.10585 -0.51141  0.66162
-0.10017 -0.51593  0.65983
-0.09443 -0.52051  0.65789
-0.08863 -0.52514  0.65582
-0.08276 -0.52981  0.65359
-0.07684 -0.53452  0.65122
-0.07085 -0.53925  0.64870
-0.06481 -0.54401  0.64603
-0.05872 -0.54878  0.64321
-0.05257 -0.55356  0.64024
-0.04638 -0.55833  0.63712
-0.04014 -0.56310  0.63386
-0.03386 -0.56784  0.63045
-0.02755 -0.57256  0.62691
-0.02121 -0.57725  0.62323
-0.01484 -0.58189  0.61942
-0.00844 -0.58648  0.61548
-0.00203 -0.59101  0.61142
 0.00440 -0.59546  0.60725
 0.01084 -0.59985  0.60297
 0.01728 -0.60415  0.59858
 0.02372 -0.60835  0.59411
 0.03015 -0.61246  0.58954
 0.03657 -0.61646  0.58490
 0.04298 -0.62035  0.58018
 0.04936 -0.62412  0.57540
 0.05572 -0.62777  0.57057
 0.06205 -0.63129  0.56570
 0.06834 -0.63467  0.56079
 0.07460 -0.63792  0.55586
 0.08081 -0.64103  0.55090
 0.08697 -0.64400  0.54594
 0.09309 -0.64682  0.54098
 0.09915 -0.64950  0.53603
 0.10516 -0.65202  0.53109
 0.11111 -0.65440  0.52619
 0.11699 -0.65664  0.52131
 0.12282 -0.65872  0.51648
 0.12858 -0.66066  0.51169
 0.13427 -0.66246  0.50696
 0.13989 -0.66412  0.50230
 0.14545 -0.66563  0.49770
 0.15094 -0.66702  0.49317
 0.15637 -0.66827  0.48872
 0.16173 -0.66940  0.48434
 0.16702 -0.67040  0.48006
 0.17225 -0.67129  0.47586
 0.17741 -0.67207  0.47175
 0.18251 -0.67274  0.46772
 0.18755 -0.67331  0.46379
 0.19254 -0.67379  0.45995
 0.19747 -0.67418  0.45620
 0.20235 -0.67450  0.45254
 0.20718 -0.67473  0.44897
 0.21197 -0.67490  0.44548
 0.21671 -0.67501  0.44207
 0.22141 -0.67506  0.43874
 0.22608 -0.67507  0.43548
 0.23072 -0.67503  0.43229
 0.23533 -0.67496  0.42916
 0.23991 -0.67486  0.42609
 0.24447 -0.67473  0.42306
 0.24902 -0.67458  0.42009
 0.25355 -0.67443  0.41715
 0.25808 -0.67426  0.41424
 0.26259 -0.67409  0.41135
 0.26711 -0.67392  0.40847
 0.27162 -0.67375  0.40561
 0.27614 -0.67359  0.40274
 0.28066 -0.67344  0.39986
 0.28519 -0.67331  0.39697
 0.28973 -0.67319  0.39405
 0.29428 -0.67309  0.39110
 0.29885 -0.67300  0.38811
 0.30344 -0.67294  0.38507
 0.30804 -0.67290  0.38198
 0.31266 -0.67288  0.37882
 0.31730 -0.67288  0.37560
 0.32196 -0.67290  0.37230
 0.32664 -0.67294  0.36892
 0.33135 -0.67300  0.36546
 0.33607 -0.67307  0.36190
 0.34082 -0.67317  0.35825
 0.34558 -0.67327  0.35450
 0.35037 -0.67338  0.35064
 0.35517 -0.67350  0.34668
 0.35998 -0.67363  0.34261
 0.36481 -0.67375  0.33843
 0.36966 -0.67388  0.33414
 0.37451 -0.67400  0.32973
 0.37938 -0.67411  0.32521
 0.38425 -0.67421  0.32057
 0.38912 -0.67429  0.31582
 0.39400 -0.67435  0.31096
 0.39887 -0.67439  0.30599
 0.40375 -0.67440  0.30091
 0.40861 -0.67438  0.29572
 0.41347 -0.67433  0.29043
 0.41831 -0.67424  0.28504
 0.42314 -0.67411  0.27956
 0.42795 -0.67393  0.27398
 0.43274 -0.67370  0.26832
 0.43751 -0.67343  0.26257
 0.44225 -0.67310  0.25675
 0.44696 -0.67271  0.25085
 0.45164 -0.67227  0.24488
 0.45629 -0.67176  0.23886
 0.46090 -0.67119  0.23277
 0.46548 -0.67056  0.22664
 0.47002 -0.66986  0.22046
 0.47451 -0.66909  0.21425
 0.47896 -0.66825  0.20799
 0.48337 -0.66735  0.20172
 0.48773 -0.66637  0.19541
 0.49204 -0.66532  0.18910
 0.49631 -0.66421  0.18276
 0.50052 -0.66302  0.17643
 0.50469 -0.66175  0.17009
 0.50880 -0.66042  0.16375
 0.51287 -0.65902  0.15742
 0.51688 -0.65755  0.15110
 0.52084 -0.65601  0.14479
 0.52475 -0.65440  0.13850
 0.52861 -0.65273  0.13223
 0.53242 -0.65099  0.12599
 0.53617 -0.64919  0.11977
 0.53988 -0.64732  0.11358
 0.54353 -0.64539  0.10741
 0.54714 -0.64340  0.10128
 0.55070 -0.64136  0.09518
 0.55421 -0.63925  0.08911
 0.55767 -0.63709  0.08307
 0.56108 -0.63488  0.07706
 0.56445 -0.63261  0.07109
 0.56778 -0.63029  0.06514
 0.57106 -0.62793  0.05922
 0.57429 -0.62551  0.05333
 0.57748 -0.62305  0.04747
 0.58063 -0.62054  0.04163
 0.58374 -0.61798  0.03581
 0.58681 -0.61538  0.03001
 0.58983 -0.61274  0.02423
 0.59282 -0.61005  0.01845
 0.59576 -0.60733  0.01270
 0.59867 -0.60456  0.00694
 0.60153 -0.60175  0.00120
 0.60435 -0.59890 -0.00455
 0.60713 -0.59601 -0.01029
 0.60987 -0.59308 -0.01605
 0.61257 -0.59010 -0.02180
 0.61523 -0.58709 -0.02757
 0.61784 -0.58404 -0.03336
 0.62041 -0.58094 -0.03916
 0.62293 -0.57781 -0.04497
 0.62541 -0.57463 -0.05081
 0.62784 -0.57141 -0.05667
 0.63023 -0.56814 -0.06256
 0.63256 -0.56484 -0.06848
 0.63485 -0.56148 -0.07442
 0.63708 -0.55809 -0.08039
 0.63926 -0.55464 -0.08639
 0.64138 -0.55115 -0.09243
 0.64345 -0.54761 -0.09849
 0.64546 -0.54403 -0.10459
 0.64741 -0.54039 -0.11072
 0.64930 -0.53671 -0.11687
 0.65113 -0.53297 -0.12306
 0.65290 -0.52919 -0.12927
 0.65459 -0.52535 -0.13551
 0.65623 -0.52146 -0.14177
 0.65779 -0.51752 -0.14805
 0.65929 -0.51353 -0.15435
 0.66072 -0.50949 -0.16066
 0.66207 -0.50540 -0.16698
 0.66336 -0.50126 -0.17330
 0.66458 -0.49706 -0.17963
 0.66572 -0.49282 -0.18595
 0.66679 -0.48853 -0.19227
 0.66780 -0.48419 -0.19858
 0.66873 -0.47980 -0.20486
 0.66958 -0.47537 -0.21113
 0.67037 -0.47089 -0.21736
 0.67110 -0.46637 -0.22356
 0.67175 -0.46181 -0.22973
 0.67234 -0.45721 -0.23584
 0.67286 -0.45257 -0.24191
 0.67332 -0.44790 -0.24792
 0.67372 -0.44320 -0.25386
 0.67406 -0.43847 -0.25974
 0.67434 -0.43371 -0.26555
 0.67458 -0.42892 -0.27128
 0.67476 -0.42411 -0.27692
 0.67489 -0.41929 -0.28248
 0.67499 -0.41444 -0.28795
 0.67504 -0.40959 -0.29332
 0.67505 -0.40472 -0.29859
 0.67503 -0.39984 -0.30375
 0.67498 -0.39496 -0.30882
 0.67491 -0.39007 -0.31377
 0.67481 -0.38519 -0.31861
 0.67470 -0.38031 -0.32335
 0.67457 -0.37543 -0.32797
 0.67442 -0.37056 -0.33247
 0.67428 -0.36570 -0.33686
 0.67412 -0.36085 -0.34114
 0.67397 -0.35601 -0.34531
 0.67382 -0.35119 -0.34937
 0.67368 -0.34639 -0.35331
 0.67355 -0.34160 -0.35716
 0.67342 -0.33684 -0.36090
 0.67331 -0.33209 -0.36454
 0.67322 -0.32737 -0.36808
 0.67315 -0.32266 -0.37154
 0.67309 -0.31798 -0.37491
 0.67306 -0.31332 -0.37820
 0.67304 -0.30868 -0.38142
 0.67305 -0.30406 -0.38457
 0.67308 -0.29946 -0.38766
 0.67314 -0.29487 -0.39069
 0.67321 -0.29031 -0.39368
 0.67330 -0.28575 -0.39663
 0.67341 -0.28121 -0.39955
 0.67354 -0.27668 -0.40244
 0.67368 -0.27216 -0.40532
 0.67383 -0.26764 -0.40819
 0.67399 -0.26313 -0.41106
 0.67416 -0.25862 -0.41393
 0.67432 -0.25410 -0.41682
 0.67448 -0.24957 -0.41973
 0.67463 -0.24503 -0.42268
 0.67476 -0.24048 -0.42566
 0.67488 -0.23591 -0.42868
 0.67497 -0.23132 -0.43175
 0.67503 -0.22671 -0.43488
 0.67506 -0.22207 -0.43807
 0.67504 -0.21739 -0.44133
 0.67497 -0.21268 -0.44467
 0.67484 -0.20793 -0.44808
 0.67466 -0.20313 -0.45156
 0.67440 -0.19829 -0.45514
 0.67407 -0.19340 -0.45879
 0.67365 -0.18846 -0.46254
 0.67315 -0.18346 -0.46637
 0.67255 -0.17841 -0.47030
 0.67185 -0.17330 -0.47431
 0.67104 -0.16812 -0.47841
 0.67011 -0.16288 -0.48260
 0.66907 -0.15758 -0.48688
 0.66791 -0.15221 -0.49123
 0.66662 -0.14677 -0.49567
 0.66519 -0.14127 -0.50018
 0.66363 -0.13569 -0.50476
 0.66193 -0.13006 -0.50940
 0.66008 -0.12435 -0.51411
 0.65809 -0.11858 -0.51887
 0.65596 -0.11275 -0.52367
 0.65367 -0.10685 -0.52852
 0.65124 -0.10089 -0.53339
 0.64866 -0.09488 -0.53830
 0.64592 -0.08881 -0.54321
 0.64304 -0.08269 -0.54814
 0.64002 -0.07651 -0.55306
 0.63685 -0.07030 -0.55797
 0.63354 -0.06404 -0.56287
 0.63009 -0.05774 -0.56773
 0.62651 -0.05141 -0.57256
 0.62280 -0.04505 -0.57735
 0.61897 -0.03867 -0.58208
 0.61502 -0.03226 -0.58674
 0.61095 -0.02585 -0.59134
 0.60678 -0.01942 -0.59585
 0.60252 -0.01298 -0.60028
 0.59816 -0.00655 -0.60461
 0.59372 -0.00012 -0.60884
 0.58920  0.00630 -0.61297
 0.58461  0.01270 -0.61697
 0.57997  0.01908 -0.62086
 0.57527  0.02544 -0.62462
 0.57053  0.03177 -0.62824
 0.56576  0.03807 -0.63174
 0.56096  0.04433 -0.63509
 0.55614  0.05055 -0.63830
 0.55132  0.05672 -0.64137
 0.54650  0.06285 -0.64429
 0.54168  0.06893 -0.64707
 0.53688  0.07495 -0.64969
 0.53211  0.08091 -0.65217
 0.52736  0.08682 -0.65450
 0.52266  0.09266 -0.65668
 0.51799  0.09845 -0.65872
 0.51338  0.10416 -0.66061
 0.50883  0.10982 -0.66237
 0.50433  0.11541 -0.66399
 0.49990  0.12093 -0.66547
 0.49554  0.12639 -0.66682
 0.49125  0.13179 -0.66805
 0.48704  0.13712 -0.66916
 0.48291  0.14238 -0.67015
 0.47886  0.14759 -0.67103
 0.47489  0.15273 -0.67180
 0.47100  0.15782 -0.67247
 0.46720  0.16285 -0.67306
 0.46348  0.16782 -0.67355
 0.45984  0.17275 -0.67396
 0.45628  0.17762 -0.67430
 0.45279  0.18245 -0.67456
 0.44939  0.18723 -0.67477
 0.44605  0.19197 -0.67491
 0.44279  0.19668 -0.67501
 0.43959  0.20135 -0.67505
 0.43645  0.20599 -0.67506
 0.43336  0.21060 -0.67504
 0.43033  0.21519 -0.67498
 0.42735  0.21975 -0.67491
 0.42440  0.22430 -0.67481
 0.42150  0.22883 -0.67470
 0.41862  0.23335 -0.67458
 0.41577  0.23786 -0.67445
 0.41293  0.24236 -0.67432
 0.41011  0.24686 -0.67419
 0.40729  0.25136 -0.67407
 0.40448  0.25585 -0.67395
 0.40165  0.26036 -0.67384
 0.39882  0.26487 -0.67374
 0.39597  0.26938 -0.67366
 0.39309  0.27391 -0.67358
 0.39018  0.27845 -0.67353
 0.38724  0.28300 -0.67349
 0.38426  0.28756 -0.67347
 0.38124  0.29214 -0.67346
 0.37816  0.29673 -0.67347
 0.37503  0.30134 -0.67350
 0.37184  0.30597 -0.67354
 0.36858  0.31062 -0.67360
 0.36526  0.31528 -0.67367
 0.36187  0.31996 -0.67376
 0.35840  0.32465 -0.67385
 0.35486  0.32937 -0.67395
 0.35123  0.33410 -0.67406
 0.34753  0.33884 -0.67418
 0.34374  0.34360 -0.67429
 0.33986  0.34837 -0.67441
 0.33589  0.35316 -0.67453
 0.33184  0.35795 -0.67464
 0.32770  0.36276 -0.67474
 0.32346  0.36757 -0.67484
 0.31914  0.37239 -0.67492
 0.31472  0.37721 -0.67498
 0.31021  0.38204 -0.67503
 0.30561  0.38687 -0.67506
 0.30092  0.39170 -0.67506
 0.29614  0.39653 -0.67504
 0.29127  0.40135 -0.67499
 0.28632  0.40616 -0.67491
 0.28128  0.41097 -0.67479
 0.27615  0.41577 -0.67464
 0.27094  0.42055 -0.67444
 0.26565  0.42533 -0.67421
 0.26029  0.43008 -0.67393
 0.25484  0.43482 -0.67361
 0.24932  0.43953 -0.67323
 0.24374  0.44423 -0.67281
 0.23808  0.44890 -0.67234
 0.23235  0.45354 -0.67181
 0.22657  0.45815 -0.67122
 0.22072  0.46274 -0.67058
 0.21482  0.46729 -0.66988
 0.20887  0.47181 -0.66912
 0.20286  0.47630 -0.66829
 0.19681  0.48074 -0.66741
 0.19072  0.48515 -0.66646
 0.18458  0.48952 -0.66544
 0.17842  0.49385 -0.66436
 0.17221  0.49814 -0.66322
 0.16598  0.50238 -0.66200
 0.15973  0.50657 -0.66072
 0.15345  0.51072 -0.65938
 0.14716  0.51483 -0.65796
 0.14085  0.51888 -0.65648
 0.13452  0.52289 -0.65493
 0.12820  0.52685 -0.65331
 0.12186  0.53076 -0.65163
 0.11552  0.53461 -0.64988
 0.10919  0.53842 -0.64807
 0.10286  0.54218 -0.64618
 0.09653  0.54588 -0.64424
 0.09021  0.54953 -0.64223
 0.08390  0.55314 -0.64016
 0.07760  0.55669 -0.63802
 0.07132  0.56018 -0.63583
 0.06505  0.56363 -0.63357
 0.05879  0.56703 -0.63125
 0.05254  0.57037 -0.62888
 0.04632  0.57366 -0.62645
 0.04010  0.57691 -0.62396
 0.03389  0.58010 -0.62142
 0.02770  0.58324 -0.61882
 0.02152  0.58633 -0.61616
 0.01534  0.58937 -0.61346
 0.00916  0.59236 -0.61070
 0.00298  0.59530 -0.60789
-0.00320  0.59819 -0.60502
-0.00938  0.60102 -0.60210
-0.01559  0.60380 -0.59913
-0.02181  0.60653 -0.59611
-0.02805  0.60920 -0.59304
-0.03433  0.61182 -0.58991
-0.04064  0.61438 -0.58673
-0.04700  0.61688 -0.58349
-0.05341  0.61932 -0.58019
-0.05988  0.62169 -0.57684
-0.06641  0.62400 -0.57343
-0.07302  0.62623 -0.56995
-0.07971  0.62840 -0.56641
-0.08649  0.63048 -0.56280
-0.09337  0.63248 -0.55912
-0.10036  0.63440 -0.55537
-0.10747  0.63622 -0.55155
-0.11470  0.63795 -0.54764
-0.12205  0.63957 -0.54365
-0.12955  0.64108 -0.53957
-0.13720  0.64248 -0.53540
-0.14499  0.64376 -0.53114
-0.15294  0.64490 -0.52677
-0.16106  0.64591 -0.52230
-0.16935  0.64678 -0.51772
-0.17781  0.64749 -0.51303
-0.18644  0.64804 -0.50822
-0.19526  0.64843 -0.50329
-0.20425  0.64863 -0.49824
-0.21343  0.64865 -0.49305
-0.22278  0.64848 -0.48773
-0.23232  0.64810 -0.48227
-0.24203  0.64751 -0.47667
-0.25191  0.64671 -0.47092
-0.26197  0.64567 -0.46503
-0.27218  0.64440 -0.45899
-0.28255  0.64288 -0.45279
-0.29307  0.64112 -0.44644
-0.30373  0.63910 -0.43994
-0.31451  0.63681 -0.43328
-0.32541  0.63426 -0.42646
-0.33641  0.63143 -0.41949
-0.34750  0.62832 -0.41237
-0.35867  0.62493 -0.40510
-0.36989  0.62125 -0.39767
-0.38116  0.61728 -0.39010
-0.39245  0.61302 -0.38238
-0.40374  0.60847 -0.37453
-0.41502  0.60363 -0.36654
-0.42627  0.59851 -0.35843
-0.43747  0.59309 -0.35019
-0.44860  0.58739 -0.34183
-0.45964  0.58141 -0.33337
-0.47056  0.57515 -0.32481
-0.48135  0.56862 -0.31616
-0.49199  0.56183 -0.30743
-0.50245  0.55478 -0.29862
-0.51272  0.54749 -0.28975
-0.52278  0.53996 -0.28082
-0.53260  0.53220 -0.27186
-0.54218  0.52422 -0.26286
-0.55149  0.51604 -0.25384
-0.56052  0.50766 -0.24481
-0.56925  0.49910 -0.23578
-0.57767  0.49037 -0.22676
